segment_id,EventId,latitude,longitude,latitudeX,longitudeX,address,point,road,suburb,town,county,state,postcode,country,country_code
A3B2HGD,101586,-34.0430425531,18.7342715949,-34.043,18.734,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec5715bd0>,"{'place_id': 81304274, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4287863, 'lat': '-34.043014310082576', 'lon': '18.733998079285854', 'display_name': 'N2, Cape Town Ward 96, Eersterivier, City of Cape Town, Western Cape, 7784, South Africa', 'address': {'road': 'N2', 'suburb': 'Cape Town Ward 96', 'town': 'Eersterivier', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7784', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.0434535', '-34.0381371', '18.7200608', '18.7379887']}",N2,Cape Town Ward 96,Eersterivier,City of Cape Town,Western Cape,7784,South Africa,za
9LMPLRW,101632,-33.8151573386,18.8080035926,-33.815,18.808,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec570e490>,"{'place_id': 79376577, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4315620, 'lat': '-33.81514715219557', 'lon': '18.808041105074093', 'display_name': 'N1, Stellenbosch Ward 18, Stellenbosch Local Municipality, City of Cape Town, Western Cape, 7570, South Africa', 'address': {'road': 'N1', 'suburb': 'Stellenbosch Ward 18', 'city': 'Stellenbosch Local Municipality', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7570', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8382785', '-33.7984726', '18.7260551', '18.8706218']}",N1,Stellenbosch Ward 18,,City of Cape Town,Western Cape,7570,South Africa,za
6E6M9NN,101659,-33.7442168905,19.0275928265,-33.744,19.028,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec570e810>,"{'place_id': 170991951, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 363339006, 'lat': '-33.74416223566235', 'lon': '19.028005296267384', 'display_name': 'N1, Drakenstein Ward 28, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7620, South Africa', 'address': {'road': 'N1', 'suburb': 'Drakenstein Ward 28', 'city': 'Drakenstein Local Municipality', 'county': 'Cape Winelands District Municipality', 'state': 'Western Cape', 'postcode': '7620', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.7441723', '-33.743632', '19.0237298', '19.0284009']}",N1,Drakenstein Ward 28,,Cape Winelands District Municipality,Western Cape,7620,South Africa,za
TBYQ54D,101828,-33.8884000416,18.5651597505,-33.888,18.565,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec570a2d0>,"{'place_id': 89282495, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 22664628, 'lat': '-33.8878038', 'lon': '18.5650865', 'display_name': 'Mozart Crescent, Kaapzicht, Parow, City of Cape Town, Western Cape, 7460, South Africa', 'address': {'road': 'Mozart Crescent', 'suburb': 'Kaapzicht', 'town': 'Parow', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7460', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8878214', '-33.8867032', '18.5647699', '18.5658026']}",Mozart Crescent,Kaapzicht,Parow,City of Cape Town,Western Cape,7460,South Africa,za
IQS1GLY,101959,-33.843653555500005,18.5347012464,-33.844,18.535,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec570ab90>,"{'place_id': 229671833, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 741066051, 'lat': '-33.84382257472978', 'lon': '18.534537056293438', 'display_name': 'N7, Cape Town Ward 113, Cape Town, City of Cape Town, Western Cape, 2251, South Africa', 'address': {'road': 'N7', 'suburb': 'Cape Town Ward 113', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '2251', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8481733', '-33.8436753', '18.5329861', '18.5345935']}",N7,Cape Town Ward 113,,City of Cape Town,Western Cape,2251,South Africa,za
VXS8NZ1,102170,-33.9496796255,18.4669029632,-33.95,18.467,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec56fc250>,"{'place_id': 171463010, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 359462933, 'lat': '-33.94997840596497', 'lon': '18.466948096265202', 'display_name': 'Rhodes Drive, Cape Town Ward 57, Cape Town, City of Cape Town, Western Cape, 7705, South Africa', 'address': {'road': 'Rhodes Drive', 'suburb': 'Cape Town Ward 57', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7705', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9503478', '-33.9487425', '18.4667834', '18.4670601']}",Rhodes Drive,Cape Town Ward 57,,City of Cape Town,Western Cape,7705,South Africa,za
KTXRGNX,102286,-34.0919366096,18.8421312034,-34.092,18.842,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec570a710>,"{'place_id': 163181000, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 320034150, 'lat': '-34.092811350000005', 'lon': '18.842013684032874', 'display_name': 'Donford Helderberg - BMW Dealership, N2, Gants Park, Cape Town Ward 83, Somerset West, City of Cape Town, Western Cape, 7130, South Africa', 'address': {'car': 'Donford Helderberg - BMW Dealership', 'road': 'N2', 'neighbourhood': 'Gants Park', 'suburb': 'Cape Town Ward 83', 'town': 'Somerset West', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7130', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.0930344', '-34.0925726', '18.8415405', '18.8424577']}",N2,Cape Town Ward 83,Somerset West,City of Cape Town,Western Cape,7130,South Africa,za
EUXS47I,103216,-33.8080093593,18.547514562,-33.808,18.548,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec5702850>,"{'place_id': 101218187, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 64861095, 'lat': '-33.807937687689076', 'lon': '18.547571819224633', 'display_name': 'N7, Cape Town Ward 1, Cape Town, City of Cape Town, Western Cape, 7441, South Africa', 'address': {'road': 'N7', 'suburb': 'Cape Town Ward 1', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7441', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8164932', '-33.8061037', '18.5450287', '18.5477747']}",N7,Cape Town Ward 1,,City of Cape Town,Western Cape,7441,South Africa,za
64QSPWU,103248,-33.7713689387,18.9637652092,-33.771,18.964,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec5702f50>,"{'place_id': 82361807, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8054612, 'lat': '-33.770963734394115', 'lon': '18.963973863505753', 'display_name': 'N1, Drakenstein Ward 15, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7646, South Africa', 'address': {'road': 'N1', 'suburb': 'Drakenstein Ward 15', 'city': 'Drakenstein Local Municipality', 'county': 'Cape Winelands District Municipality', 'state': 'Western Cape', 'postcode': '7646', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.7752757', '-33.7640557', '18.9580073', '18.9735379']}",N1,Drakenstein Ward 15,,Cape Winelands District Municipality,Western Cape,7646,South Africa,za
AUFDV1E,103277,-33.7682718682,18.9680636243,-33.768,18.968,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec56fd650>,"{'place_id': 82361807, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8054612, 'lat': '-33.76803850488256', 'lon': '18.968028129886935', 'display_name': 'N1, Drakenstein Ward 15, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7646, South Africa', 'address': {'road': 'N1', 'suburb': 'Drakenstein Ward 15', 'city': 'Drakenstein Local Municipality', 'county': 'Cape Winelands District Municipality', 'state': 'Western Cape', 'postcode': '7646', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.7752757', '-33.7640557', '18.9580073', '18.9735379']}",N1,Drakenstein Ward 15,,Cape Winelands District Municipality,Western Cape,7646,South Africa,za
H48JVZQ,103498,-34.0655104851,18.8053329456,-34.066,18.805,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec56fd310>,"{'place_id': 169673747, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 361482179, 'lat': '-34.06549930684729', 'lon': '18.805298241504715', 'display_name': 'N2, Paardevlei, Cape Town Ward 15, Somerset West, City of Cape Town, Western Cape, 7130, South Africa', 'address': {'road': 'N2', 'neighbourhood': 'Paardevlei', 'suburb': 'Cape Town Ward 15', 'town': 'Somerset West', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7130', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.0801387', '-34.0604926', '18.7968497', '18.824172']}",N2,Cape Town Ward 15,Somerset West,City of Cape Town,Western Cape,7130,South Africa,za
OCR113O,103552,-33.8915994902,18.5198644887,-33.892,18.52,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec56ff2d0>,"{'place_id': 91462741, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 22498461, 'lat': '-33.892155868946276', 'lon': '18.520143410321907', 'display_name': 'Myrtle Street, Acacia Park, Cape Town, City of Cape Town, Western Cape, 7460, South Africa', 'address': {'road': 'Myrtle Street', 'suburb': 'Acacia Park', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7460', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8989762', '-33.8919088', '18.514054', '18.530817']}",Myrtle Street,Acacia Park,,City of Cape Town,Western Cape,7460,South Africa,za
CTB99FS,103991,-33.8606734584,18.6916821601,-33.861,18.692,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec56fd450>,"{'place_id': 96116247, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 34907884, 'lat': '-33.8612316', 'lon': '18.6920255', 'display_name': 'Boog Street, Cape Town Ward 102, Brackenfell, City of Cape Town, Western Cape, 7561, South Africa', 'address': {'road': 'Boog Street', 'suburb': 'Cape Town Ward 102', 'town': 'Brackenfell', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7561', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8636548', '-33.8612316', '18.6880258', '18.6920255']}",Boog Street,Cape Town Ward 102,Brackenfell,City of Cape Town,Western Cape,7561,South Africa,za
TBPN1BF,104095,-33.7910302561,18.9091444629,-33.791,18.909,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec5686b50>,"{'place_id': 85795997, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 13755670, 'lat': '-33.79105941399927', 'lon': '18.90901217337357', 'display_name': 'N1, Stellenbosch Ward 18, Stellenbosch Local Municipality, Cape Winelands District Municipality, Western Cape, 7089, South Africa', 'address': {'road': 'N1', 'suburb': 'Stellenbosch Ward 18', 'city': 'Stellenbosch Local Municipality', 'county': 'Cape Winelands District Municipality', 'state': 'Western Cape', 'postcode': '7089', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.7984478', '-33.7756672', '18.8707728', '18.9574603']}",N1,Stellenbosch Ward 18,,Cape Winelands District Municipality,Western Cape,7089,South Africa,za
LRCHHQJ,104629,-33.813054704,18.8162563067,-33.813,18.816,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec56fdf50>,"{'place_id': 79376577, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4315620, 'lat': '-33.81292944274405', 'lon': '18.81598029073761', 'display_name': 'N1, Stellenbosch Ward 18, Stellenbosch Local Municipality, City of Cape Town, Western Cape, 7570, South Africa', 'address': {'road': 'N1', 'suburb': 'Stellenbosch Ward 18', 'city': 'Stellenbosch Local Municipality', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7570', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8382785', '-33.7984726', '18.7260551', '18.8706218']}",N1,Stellenbosch Ward 18,,City of Cape Town,Western Cape,7570,South Africa,za
UABQ9EK,104700,-33.8945345147,18.5166872407,-33.895,18.517,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec570d790>,"{'place_id': 91462741, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 22498461, 'lat': '-33.895026008851815', 'lon': '18.517023929961034', 'display_name': 'Myrtle Street, Acacia Park, Cape Town, City of Cape Town, Western Cape, 7460, South Africa', 'address': {'road': 'Myrtle Street', 'suburb': 'Acacia Park', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7460', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8989762', '-33.8919088', '18.514054', '18.530817']}",Myrtle Street,Acacia Park,,City of Cape Town,Western Cape,7460,South Africa,za
Y5Z7TXB,105301,-34.0588668814,18.7867769679,-34.059,18.787,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec5715410>,"{'place_id': 79214922, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4288098, 'lat': '-34.0588562689817', 'lon': '18.78698084547995', 'display_name': 'N2, Marvin Park, Cape Town Ward 109, Somerset West, City of Cape Town, Western Cape, 7130, South Africa', 'address': {'road': 'N2', 'neighbourhood': 'Marvin Park', 'suburb': 'Cape Town Ward 109', 'town': 'Somerset West', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7130', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.0602052', '-34.0584819', '18.7747053', '18.7963803']}",N2,Cape Town Ward 109,Somerset West,City of Cape Town,Western Cape,7130,South Africa,za
N1MTRIJ,105666,-34.0420417366,18.7300986562,-34.042,18.73,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec5681e10>,"{'place_id': 81304274, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4287863, 'lat': '-34.042013203405375', 'lon': '18.72999535608514', 'display_name': 'N2, Cape Town Ward 96, Eersterivier, City of Cape Town, Western Cape, 7784, South Africa', 'address': {'road': 'N2', 'suburb': 'Cape Town Ward 96', 'town': 'Eersterivier', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7784', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.0434535', '-34.0381371', '18.7200608', '18.7379887']}",N2,Cape Town Ward 96,Eersterivier,City of Cape Town,Western Cape,7784,South Africa,za
6VRO5T2,105890,-33.7484262979,18.9951844279,-33.748,18.995,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec56b2110>,"{'place_id': 233180931, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 752696826, 'lat': '-33.748106277396346', 'lon': '18.995074999202963', 'display_name': 'Drakenstein Ward 28, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7646, South Africa', 'address': {'suburb': 'Drakenstein Ward 28', 'city': 'Drakenstein Local Municipality', 'county': 'Cape Winelands District Municipality', 'state': 'Western Cape', 'postcode': '7646', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.7493661', '-33.7478228', '18.9932719', '18.9954767']}",,Drakenstein Ward 28,,Cape Winelands District Municipality,Western Cape,7646,South Africa,za
TONSERE,106995,-34.0812024773,18.8253630789,-34.081,18.825,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec56b2d10>,"{'place_id': 108815579, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 101715945, 'lat': '-34.08128535', 'lon': '18.824391833840213', 'display_name': 'Edgars, N2, Paardevlei, Cape Town Ward 15, Somerset West, City of Cape Town, Western Cape, 7130, South Africa', 'address': {'clothes': 'Edgars', 'road': 'N2', 'neighbourhood': 'Paardevlei', 'suburb': 'Cape Town Ward 15', 'town': 'Somerset West', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7130', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.0818117', '-34.080928', '18.8240404', '18.8249081']}",N2,Cape Town Ward 15,Somerset West,City of Cape Town,Western Cape,7130,South Africa,za
31F34EZ,107040,-33.8223023582,18.7824195683,-33.822,18.782,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec569d990>,"{'place_id': 79376577, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4315620, 'lat': '-33.82239192350681', 'lon': '18.782108999774827', 'display_name': 'N1, Stellenbosch Ward 18, Stellenbosch Local Municipality, City of Cape Town, Western Cape, 7570, South Africa', 'address': {'road': 'N1', 'suburb': 'Stellenbosch Ward 18', 'city': 'Stellenbosch Local Municipality', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7570', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8382785', '-33.7984726', '18.7260551', '18.8706218']}",N1,Stellenbosch Ward 18,,City of Cape Town,Western Cape,7570,South Africa,za
2M1UBKJ,107494,-33.9194405944,18.665381782,-33.919,18.665,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec56b2a10>,"{'place_id': 80421737, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4317161, 'lat': '-33.919282460957994', 'lon': '18.6655017931059', 'display_name': 'Kuils River Freeway, Cape Town Ward 9, Bellville, City of Cape Town, Western Cape, 7580, South Africa', 'address': {'road': 'Kuils River Freeway', 'suburb': 'Cape Town Ward 9', 'town': 'Bellville', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7580', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9193194', '-33.9187614', '18.665481', '18.6657951']}",Kuils River Freeway,Cape Town Ward 9,Bellville,City of Cape Town,Western Cape,7580,South Africa,za
